date,fxe,ewj,gld,qqq,spy,shv,dba,uso,xbi,ilf,gaf,epp,fez
2008/4/22,155.654556,44.35326,90.269997,41.849483,111.017357,105.440453,37.68,95.080002,18.064915,43.777325,52.513496,31.946104,40.272606
2008/4/23,154.857315,44.837997,89.220001,42.310055,110.840324,105.440453,37.051998,95.18,18.176544,43.52906,52.49831,32.523869,40.389179
2008/4/24,152.883698,44.49176,87.220001,42.689373,111.323227,105.440453,36.060936,93.199997,18.22438,42.707199,52.148869,32.269032,40.073746
2008/4/25,152.086456,45.357361,87.269997,42.580986,112.353394,105.383087,36.129623,95.660004,18.077671,42.216866,52.536285,32.181171,40.361752
2008/4/28,152.455948,46.188332,87.690002,42.662277,112.377533,105.392639,36.178684,95.690002,18.096813,42.293964,52.194447,32.108681,40.341175
2008/4/29,151.746185,45.772835,85.809998,42.987385,111.934883,105.421318,35.540874,92.989998,17.889494,40.846073,52.110897,31.752792,40.094311
2008/4/30,152.183701,45.980583,86.650002,42.635166,111.274933,105.450043,35.91375,92.5,17.812952,42.634735,51.837421,32.09549,40.354889
2008/5/1,150.781784,46.396076,83.989998,43.980782,113.576721,105.47493,35.275936,90.379997,18.320068,43.208336,52.627441,32.422821,40.725178
2008/5/2,150.25528,46.29221,84.580002,44.043995,113.890579,105.436615,35.688061,93.400002,18.332825,43.852871,52.642635,32.855587,40.677177
2008/5/5,150.93779,46.361465,86.269997,43.917572,113.343338,105.446175,35.531059,96.739998,18.320068,44.329338,52.984474,33.062096,40.690907
2008/5/6,151.317963,46.569187,86.629997,44.188503,114.325218,105.41748,36.00206,98.379997,18.297743,44.572952,54.374596,33.345482,40.924049
2008/5/7,150.26506,45.980583,85.82,43.384743,112.288994,105.47493,36.257187,99.800003,18.036207,43.357906,52.893311,32.060349,40.128613
2008/5/8,150.226059,46.188332,87.239998,43.709862,111.999313,105.484497,36.443623,100.660004,18.214809,43.731052,53.592186,32.818249,40.231468
2008/5/9,151.074234,45.461231,87.419998,43.538265,111.790024,105.47493,36.679127,102.120003,18.249895,43.613861,53.083225,32.730366,40.080601
2008/5/12,151.649475,45.634346,86.989998,44.332996,113.045578,105.446175,36.492687,100.110001,18.489107,44.514351,53.698528,33.400406,40.567474
2008/5/13,151.132736,45.668964,85.389999,44.450401,113.0616,105.407906,36.00206,101.709999,18.536949,44.606884,53.463032,33.253212,40.300037
2008/5/14,150.94751,46.084461,85.199997,44.351059,113.295052,105.407906,35.992249,100.220001,18.527378,44.676258,53.151588,33.345482,40.512615
2008/5/15,150.986526,46.984676,87,45.127716,114.71154,105.41748,35.589939,100.209999,18.600735,45.615303,54.245461,33.890293,40.937771
2008/5/16,152.341644,47.157784,89.099998,45.163845,114.816177,105.465347,36.208126,102.269997,18.632629,46.586735,54.815193,34.186859,41.390347
2008/5/19,151.454468,47.088551,89.389999,44.838737,115.12999,105.47493,35.423122,102.800003,18.559275,47.041615,54.458157,34.04187,41.16404
2008/5/20,153.004593,46.673069,90.900002,44.495544,114.196426,105.47493,35.619373,104.300003,18.565655,47.027729,53.789677,33.415779,41.068054
2008/5/21,154.242706,45.842083,91.959999,43.511177,112.264839,105.45578,36.041313,108.309998,18.099997,46.306107,53.204762,33.11042,40.704613
2008/5/22,153.560272,46.499943,90.980003,43.6647,112.28096,105.465347,35.354435,105.629997,18.409369,46.085598,53.736511,33.264194,40.978897
2008/5/23,154.203751,46.11908,91.230003,43.52924,110.775948,105.465347,35.4035,106.949997,18.297743,45.880531,53.463032,32.752346,40.498909
2008/5/27,153.404297,46.257572,89.360001,44.296867,111.596893,105.47493,35.030624,104.260002,18.498676,45.217487,53.447842,33.009377,40.334328
2008/5/28,152.965607,45.738213,89.139999,44.477497,112.111946,105.47493,35.226875,105.919998,18.533762,46.466465,53.652943,33.002781,40.567474
2008/5/29,151.590958,46.257572,86.510002,44.874863,112.675331,105.47493,34.736252,102.260002,19.168457,45.891315,53.736511,32.932476,40.341175
2008/5/30,152.156387,46.88081,87.449997,45.163845,112.957031,105.465347,34.687187,103.059998,19.120615,46.343102,53.645348,33.013763,40.437187
2008/6/2,151.978455,46.984676,87.959999,44.612953,111.790024,105.49987,35.746937,103.050003,18.922867,45.932949,52.642635,32.466751,39.881752
2008/6/3,151.245163,46.950058,86.879997,44.369122,111.138107,105.519081,35.177811,100.650002,18.884596,44.935314,51.845024,32.121861,39.676025
2008/6/4,151.03981,47.50404,86.650002,44.938061,111.081787,105.519081,35.374062,98.980003,19.024937,44.01786,52.050114,32.13942,39.360611
2008/6/5,152.623734,47.884895,86.449997,45.651512,113.303047,105.519081,36.394562,103.949997,19.289654,45.928322,53.098415,32.552425,39.936604
2008/6/6,154.354294,46.188332,89.059998,44.278801,109.689423,105.528656,36.944065,112.169998,18.929245,44.477364,51.252502,31.739611,38.805157
2008/6/9,152.975769,46.257572,87.989998,44.043995,109.955002,105.480713,37.110874,109.050003,18.639009,44.528233,51.077789,31.533104,38.798294
2008/6/10,151.284286,45.253483,85.550003,43.836308,109.407707,105.45192,37.503376,107.019997,18.530571,43.081898,50.318153,30.997084,38.236
2008/6/11,152.291351,44.595627,87.019997,42.779655,107.79808,105.4711,39.603249,110.989998,18.135075,42.425037,49.444572,30.744448,37.591427
2008/6/12,151.020294,44.49176,85.599998,42.824837,108.208534,105.4711,39.151875,111.269997,18.202061,43.001713,49.680065,30.472052,37.54343
2008/6/13,150.43364,44.941864,85.830002,43.68277,109.576759,105.46151,39.819126,109.199997,18.473164,43.216049,50.401711,30.702715,37.92057
2008/6/16,151.548279,45.357361,87.010002,44.071091,109.641136,105.46151,39.809311,108.989998,18.690046,43.291603,50.849899,30.630222,37.893143
2008/6/17,151.929581,45.668964,87.25,43.836308,109.10994,105.509453,40.368626,108.68,18.632629,44.067192,50.097851,30.856493,37.989147
2008/6/18,152.144638,45.184231,88.279999,43.366684,108.047607,105.547859,40.555065,110.889999,18.457211,43.609238,50.280178,30.768616,37.735443
2008/6/19,151.86113,45.045738,88.419998,44.043995,108.184387,105.557434,39.789688,106.910004,18.804857,43.422672,50.622009,30.896029,37.598286
2008/6/20,153.102859,43.556911,88.949997,42.854706,106.428398,105.538239,39.348122,109.139999,18.689047,42.13361,49.444572,30.015112,37.055309
2008/6/23,152.134857,43.868523,87.089996,42.520325,106.323235,105.547859,39.495312,110.919998,18.469671,42.272957,49.064762,30.254564,36.744621
2008/6/24,152.555298,43.522293,87.470001,42.303432,106.11293,105.58622,39.406998,110.949997,18.466438,42.272957,49.133121,30.261147,36.744621
2008/6/25,153.611298,44.183304,87.419998,42.990261,106.614426,105.615021,40.231251,108.5,18.68259,43.462517,49.52813,30.470278,37.32362
2008/6/26,154.549881,43.070015,90.610001,41.255119,103.718758,105.634178,41.614811,113.120003,18.463209,42.3181,48.495033,29.837822,36.292725
2008/6/27,154.696533,43.313549,91.470001,41.255119,103.152534,105.624603,40.937752,113.75,18.647102,42.307213,48.616577,30.080223,36.370399
2008/6/30,154.305405,43.383125,91.400002,40.821323,103.516525,105.662994,39.917252,113.660004,18.585808,42.817905,49.414196,29.989868,36.229179
2008/7/1,154.801559,43.557079,92.660004,41.399696,103.840065,105.687012,40.525623,114.589996,18.956818,41.860355,49.900352,29.271484,36.0103
2008/7/2,155.703537,42.617748,93.169998,40.405609,102.060593,105.696587,41.300812,116.839996,19.008434,40.170979,47.978485,28.857185,35.777294
2008/7/3,153.948608,42.756905,92.059998,40.333321,102.165741,105.706253,41.241936,116.82,18.960043,39.783295,47.902523,28.912283,36.158569
2008/7/7,154.19368,42.756905,91.230003,40.577309,101.12233,105.715828,39.161686,114.949997,18.776154,39.73035,47.325199,28.861591,35.784348
2008/7/8,153.5858,42.582958,90.860001,41.5443,102.917992,105.715828,39.25,109.919998,19.56978,39.688301,48.510227,29.064331,36.130333
2008/7/9,154.478012,41.887161,91.5,40.441757,100.93631,105.763885,38.916374,109.650002,19.292334,38.85841,47.256832,28.522219,35.699623
2008/7/10,154.899597,42.269844,93.529999,40.920723,101.348808,105.763885,38.916374,114.339996,19.608496,39.702324,48.441864,28.9828,36.045601
2008/7/11,156.321213,41.713211,95.160004,40.270042,100.167885,105.754295,39.622875,117.389999,19.724634,39.422066,48.122814,28.755816,35.424252
2008/7/14,156.272186,41.991516,95.910004,39.971809,99.262009,105.79277,38.455185,117.480003,19.556877,39.736572,47.469528,28.830742,35.212429
2008/7/15,156.174164,41.295727,96.169998,39.980846,97.862694,105.831192,38.121559,112.389999,20.111778,39.408047,47.408756,28.293053,34.661667
2008/7/16,155.350571,42.339428,94.440002,40.974953,100.264969,105.840775,38.700497,109.25,20.302122,39.965458,48.495033,29.12163,35.339523
2008/7/17,155.507446,42.130684,94.220001,41.246067,101.267929,105.840775,36.894997,105.529999,20.569887,39.454762,49.285046,29.152475,36.151505
2008/7/18,155.585922,41.95673,94.169998,40.297153,101.898834,105.831192,36.394562,104.440002,20.321468,39.590214,48.646957,29.108398,36.575172
2008/7/21,156.232986,41.95673,95.120003,40.468864,101.955467,105.850418,35.717503,106.669998,20.724741,40.127384,48.32032,29.727642,36.70932
2008/7/22,155.095688,42.513374,93.059998,40.468864,103.112122,105.831192,35.079685,103.32,21.340933,39.492123,49.209087,29.798155,36.871723
2008/7/23,154.164276,42.791706,90.57,41.002064,103.670227,105.860023,34.657749,100.019997,21.095749,39.129345,48.297531,30.082432,36.765816
2008/7/24,154.183868,42.756905,91.330002,40.387527,101.518692,105.860023,34.785313,101.459999,20.873146,37.60191,47.431549,29.551342,36.144447
2008/7/25,154.340714,42.269844,91.690002,40.911682,101.494408,105.869614,35.285748,99.269997,20.99251,37.679752,48.122814,29.392679,36.405708
2008/7/28,154.762329,41.782784,91.730003,40.143509,100.006134,105.87928,35.432938,100.540001,20.969925,37.469563,47.629055,28.473747,35.819645
2008/7/29,153.321075,42.026306,90.589996,40.974953,102.141457,105.869614,35.481998,98.040001,21.192532,38.349277,49.315434,28.877024,36.257427
2008/7/30,153.203415,42.409012,89.519997,41.182804,103.961403,105.869614,36.100189,102.129997,21.234476,39.999714,49.923145,29.167908,36.497498
2008/7/31,153.468155,41.747997,90.080002,41.083393,102.586349,105.917656,35.805813,99.989998,22.321684,39.314617,49.049568,28.592745,36.200947
2008/8/1,152.891846,41.156567,89.57,40.559227,102.044434,105.903275,35.226875,101.040001,21.889381,38.341488,48.639362,28.044033,35.713749
2008/8/4,153.373718,40.112862,88.139999,40.152561,101.098068,105.903275,33.421375,97.519997,21.740974,36.92461,47.22644,27.680422,35.593708
2008/8/5,152.134628,41.017414,86.080002,41.508152,103.823898,105.903275,33.647064,95.589996,21.860344,37.22044,48.373482,28.01758,36.575172
2008/8/6,151.721619,40.773884,86.639999,42.14077,104.284943,105.912895,32.969997,95.419998,21.837759,38.263645,48.487446,28.169638,36.596359
2008/8/7,150.816833,39.869335,86.089996,41.815418,102.731949,105.94178,33.647064,96.440002,21.095749,37.391712,47.142879,27.508526,35.854965
2008/8/8,147.827271,40.460766,84.43,42.764328,104.640846,105.932137,32.449936,92.68,21.676458,36.714413,47.317604,27.720087,35.770233
2008/8/11,146.716019,40.704288,81.129997,43.152935,105.724701,105.912895,32.754128,92.510002,22.163599,35.585575,46.801048,27.587866,35.579582
2008/8/12,146.942184,40.425983,80.519997,43.198112,104.624672,105.932137,33.117188,91.489998,22.131342,35.328674,46.178146,27.237484,35.381878
2008/8/13,147.020859,39.730175,81.559998,43.107735,103.993744,105.932137,35.001186,93.75,22.108757,36.208382,46.519989,27.078819,34.873497
2008/8/14,145.840759,39.486649,79.349998,43.604801,104.778343,105.94178,34.873627,92.739998,22.379747,36.278446,47.408756,26.959814,34.534584
2008/8/15,144.522995,39.208328,77.629997,43.52346,105.287918,105.961044,33.588188,91.800003,22.263609,35.6245,47.19606,26.701986,34.17448
2008/8/18,144.82785,39.556225,78.800003,43.017368,103.848167,105.922508,35.354435,91.260002,21.734518,35.017265,46.444016,26.470598,34.012089
2008/8/19,145.70311,38.93,80.43,42.484165,102.715775,105.970657,35.050251,92.739998,21.482885,35.538872,46.254116,26.159878,33.581375
2008/8/20,145.309723,39.347485,80.059998,42.556458,103.193008,106.028435,35.609562,93.980003,21.337709,36.644348,46.117386,26.761482,33.644928
2008/8/21,146.765167,39.591011,82.300003,42.357658,103.370964,106.009155,36.93425,98.209999,21.040905,37.259373,47.173267,26.629265,33.75082
2008/8/22,145.653915,39.312702,81.080002,42.917961,104.867302,106.009155,36.159061,92.540001,21.308674,36.909039,47.18087,26.854036,33.757893
2008/8/25,145.457245,38.964794,80.93,42.014233,102.740036,106.028435,35.933372,93.099998,21.073166,36.044903,45.790737,26.311937,33.313061
2008/8/26,144.404968,39.173538,81.230003,41.960014,103.039322,106.028435,35.972626,93.900002,21.082834,35.90477,46.185749,26.563148,33.461338
2008/8/27,145.181854,39.347485,81.360001,42.231125,104.042305,106.05732,35.325001,95.660004,20.702162,36.644348,47.203655,26.834213,33.807316
2008/8/28,144.955704,39.660591,82.18,42.574543,105.304108,106.047684,34.863811,93.389999,21.008644,36.893463,47.887325,27.310202,34.414555
2008/8/29,144.759003,39.695385,81.709999,41.679863,104.171692,106.047684,34.70681,92.870003,20.753777,36.527557,47.310001,27.177988,34.252159
2008/9/2,143.169769,39.173538,79.199997,41.16473,103.524628,106.067017,34.000313,89.190002,20.66667,35.35202,45.866703,26.589603,34.005024
2008/9/3,143.199356,39.347485,78.889999,40.776123,103.435646,106.086273,33.421375,88.440002,20.873146,34.962761,45.973045,26.285488,33.892048
2008/9/4,141.403946,38.095051,78.389999,39.456696,100.321587,106.105568,33.313438,87.019997,20.069832,33.2812,44.415806,24.890562,32.218624
2008/9/5,140.535812,38.095051,78.980003,39.266907,100.637016,106.086273,32.381248,86.059998,20.008537,33.094349,45.312164,24.963284,31.93619
2008/9/8,139.707123,39.034386,78.860001,39.194603,102.715775,106.067017,32.430313,85.93,19.924656,32.977573,45.881897,25.868999,32.324539
2008/9/9,139.253372,37.955891,76.489998,38.363182,99.66642,106.105568,31.978937,82.349998,19.434282,30.875612,43.276356,24.414566,31.456049
2008/9/10,138.49379,38.442951,74.220001,38.679493,100.070824,106.124855,31.743435,82.970001,20.040804,31.420561,43.754917,24.870728,31.569035
2008/9/11,137.842682,38.234211,73.080002,39.402462,101.518692,106.134483,31.537374,81.489998,20.282761,31.934368,44.241085,24.679012,31.625517
2008/9/12,140.456909,38.477734,75.550003,39.248825,101.987816,106.153809,32.518623,81.489998,20.192427,33.444683,44.453781,25.432667,32.239811
2008/9/15,141.403946,37.399242,77.559998,38.028805,97.134705,106.30806,32.283127,76.300003,19.792387,30.276155,41.779873,23.93857,30.862942
2008/9/16,139.707123,37.051342,76.790001,38.327026,98.76049,106.346672,31.105625,74.989998,20.082741,30.828888,42.539501,24.15674,30.608755
2008/9/17,141.867584,35.729328,85.459999,36.338821,94.319931,106.587776,32.086876,77.5,19.095539,28.197536,40.025112,22.669252,29.599047
2008/9/18,141.374374,37.32967,82.800003,37.567905,97.118523,106.558823,30.88975,79.169998,19.489126,30.06596,42.152081,23.925352,30.658175
2008/9/19,143.317719,39.347485,85.980003,38.796005,100.975487,106.317719,31.890625,82.629997,20.10532,33.592602,44.203106,25.174833,33.16256
2008/9/22,146.869125,37.990677,89.18,36.96925,98.689438,106.317719,32.655998,87.620003,19.469772,32.58054,42.501522,25.274004,32.099876
2008/9/23,145.399246,37.642773,88.32,36.688889,96.444107,106.375587,32.675625,86.129997,19.266523,30.696547,40.898693,24.976503,31.589794
2008/9/24,144.471954,38.164627,86.709999,36.942112,96.753242,106.385216,32.420502,84.860001,19.489126,31.023518,41.627937,25.333506,31.561451
2008/9/25,144.590317,38.825642,86.449997,37.529919,98.266441,106.481644,32.371437,86.690002,19.960144,32.214634,42.987686,25.412832,32.574532
2008/9/26,144.531143,38.616898,86.639999,37.150089,98.315262,106.452721,32.008373,86.209999,20.292437,31.498413,42.9725,25.214502,32.284077
2008/9/29,142.696228,35.62495,89.57,34.201958,90.611092,106.40451,29.653374,77.089996,19.276205,27.138765,42.387577,22.384981,29.088961
2008/9/30,139.026459,37.08614,85.07,35.187695,94.361473,106.375587,29.64356,82.010002,19.3988,30.167166,41.597553,23.733631,30.172888
2008/10/1,138.594116,36.633873,85.970001,34.816914,94.418411,106.525261,29.4375,79.589996,19.550425,29.801268,41.240532,23.707184,30.18705
2008/10/2,136.516235,35.06831,82.330002,33.234322,90.993462,106.650841,27.965624,75.82,18.914869,26.850721,38.194397,22.279203,28.734741
2008/10/3,136.357895,34.372517,82.589996,32.718853,89.765022,106.53492,27.592751,75.25,18.589033,25.496119,37.594284,22.014763,28.883509
2008/10/6,133.557724,33.259243,84.279999,31.525146,85.193001,106.496307,25.218126,71.610001,17.579254,23.261803,35.748371,19.800064,27.126554
2008/10/7,134.586746,32.04158,87.269997,29.526552,81.377518,106.573547,25.767626,72.489998,17.066298,21.019699,33.507454,19.608339,26.070965
2008/10/8,135.318954,30.858727,89.419998,29.291422,79.327415,106.650841,26.317125,72.260002,17.259867,20.669371,34.229111,18.643131,25.419188
2008/10/9,134.646133,29.432341,89.900002,28.504658,73.787254,106.612206,25.993313,69.599998,16.33396,19.423763,31.236149,17.5457,23.570129
2008/10/10,132.558365,28.145107,83.220001,28.323782,71.997513,106.708763,24.53125,66.5,15.517746,18.746458,32.018581,17.254812,22.585392
2008/10/13,134.567001,32.598228,81.989998,31.769308,82.45137,106.322472,25.70875,67.779999,17.576023,23.666626,36.462433,20.11739,26.545626
2008/10/14,135.061722,32.424274,82.199997,30.394722,81.231094,106.660492,25.865749,65.029999,17.172758,23.355228,35.186249,19.522398,25.844261
2008/10/15,133.607178,29.049643,83.309998,27.672667,73.234062,106.747345,24.305563,60.73,15.985536,18.808741,30.392952,17.413477,22.890024
2008/10/16,133.171844,30.823933,79.290001,29.173855,76.284805,106.515602,24.325188,59.34,16.663031,20.093277,33.309944,18.477854,23.924358
2008/10/17,132.53862,30.406454,77.209999,29.210032,75.829247,106.515602,25.051313,59.369999,16.775942,20.793934,31.091825,17.539085,23.626804
2008/10/20,132.043854,32.806965,78.5,30.023941,80.384987,106.448021,25.630251,61.799999,17.440523,21.946123,32.512337,18.993515,24.809927
2008/10/21,129.293137,31.624104,76.029999,28.468477,77.985092,106.438339,24.904123,58.77,17.25341,20.68494,30.537287,18.120859,23.286757
2008/10/22,126.918427,29.710653,71.709999,27.681705,73.738464,106.525261,24.168186,54.93,16.675932,17.936811,26.974598,16.732536,21.303097
2008/10/23,127.739685,30.719566,70.650002,27.573189,74.592674,106.467308,24.354624,56.599998,16.433975,17.843393,28.835703,16.805262,21.728163
2008/10/24,124.563499,28.875698,72.209999,26.686932,70.809761,106.515602,23.726625,53,15.93714,16.34866,28.455885,15.370668,20.51671
2008/10/27,124.068771,27.136198,72.18,25.945385,68.295944,106.621834,23.922874,50.849998,15.098351,15.951617,26.769505,14.577341,19.524885
2008/10/28,125.859695,30.441244,73.790001,28.81213,76.276688,106.621834,24.285936,53.220001,15.859719,18.544046,30.651232,16.673037,22.153236
2008/10/29,128.293839,29.745447,74,28.739782,75.723457,106.650841,25.787251,55.68,16.243633,19.493826,31.972994,16.620152,22.408279
2008/10/30,128.273987,31.345787,72.709999,29.698374,78.34304,106.6315,25.463438,54,16.824335,20.934063,31.608358,17.466366,22.840437
2008/10/31,126.344559,31.310995,71.339996,29.743591,78.774223,106.583206,25.218126,55.59,17.256639,20.708294,32.443962,17.439919,23.343433
2008/11/3,125.258141,31.519739,71.099998,29.680288,79.002007,106.718628,25.954063,52.490002,17.724428,21.043058,31.995785,18.00186,22.960861
2008/11/4,129.067993,33.259243,75.480003,30.521326,81.686661,106.612251,26.385811,57.380001,17.882517,23.067177,34.069584,19.059628,25.16415
2008/11/5,128.105591,32.563435,72.800003,28.929695,78.253563,106.631592,25.463438,53.84,17.288902,20.4981,31.228556,18.153913,23.612642
2008/11/6,126.260208,29.745447,72.220001,27.636494,73.917435,106.776634,24.806,50.150002,17.017902,19.39262,28.888878,16.864759,22.046965
2008/11/7,126.696762,31.484951,72.5,28.206223,76.35804,106.786331,24.668625,50.040001,17.321163,20.537029,30.712002,17.935749,23.513462
2008/11/10,126.418953,31.763264,73.580002,27.826405,75.357376,106.805649,24.972813,51.23,17.495373,20.692722,31.129801,17.334146,23.003374
2008/11/11,124.295784,30.441244,72.050003,27.220495,73.030685,106.82505,24.580311,48.110001,17.185663,19.88308,30.263819,16.587095,22.039883
2008/11/12,123.869171,29.606291,70,25.963463,69.817253,106.854027,24.148563,45.75,16.5114,18.147013,28.243191,15.674776,20.842598
2008/11/13,127.669052,31.624104,72.150002,27.546059,74.169609,106.82505,24.433125,49,17.614742,20.591522,31.661547,16.89782,22.953785
2008/11/14,126.06176,29.919399,73.300003,26.207645,70.468071,106.815338,24.717688,46.18,16.856596,19.02672,28.972431,15.522722,21.473124
2008/11/17,125.635162,29.849815,72.650002,25.655993,69.532501,106.834709,24.482187,45.16,16.540432,18.715321,28.281176,15.271502,20.977211
2008/11/18,125.327606,29.849815,72.510002,25.628872,70.842285,106.82505,24.354624,44.77,16.362993,18.403917,28.425503,15.258279,21.083481
2008/11/19,124.424751,27.936367,72.260002,24.290451,66.302765,106.88308,24.384062,43.259998,15.5242,16.98703,26.534014,13.982348,19.645323
2008/11/20,123.938591,27.136198,73.449997,23.114809,61.380928,106.90242,23.324312,39.549999,14.804772,15.29767,25.538895,12.944414,18.667658
2008/11/21,125.000191,28.806116,78.849998,24.118626,64.691986,106.960464,22.794437,41,14.433764,16.78462,28.790131,14.861617,19.553223
2008/11/24,128.313965,30.162928,80.910004,25.592693,69.174561,106.912132,24.315376,44.130001,15.304821,18.419485,29.701685,15.271502,21.33143
2008/11/25,130.070084,30.023769,80.870003,25.475128,69.68708,106.941078,24.227062,41.360001,15.385476,18.388344,30.218237,15.549166,21.770672
2008/11/26,128.313965,30.580404,80.379997,26.54225,72.379845,106.941078,24.334999,44.540001,15.779065,19.929792,31.48683,15.998713,21.820263
2008/11/28,126.359436,30.128134,80.309998,26.334244,73.291016,106.960464,24.217251,42.09,15.833906,19.12793,30.962681,16.236713,21.692749
2008/12/1,125.200203,28.388638,75.650002,24.353752,66.799065,106.965309,23.314501,39.889999,14.569263,17.25951,27.650679,14.828562,19.737417
2008/12/2,126.413124,29.815025,76.949997,25.167656,69.369789,106.945892,23.177126,38.5,15.00479,18.170364,29.435816,15.549166,21.083481
2008/12/3,126.423058,30.093342,76.18,25.882086,71.037537,106.994354,22.980875,38.049999,15.391927,17.827824,30.005541,15.562387,21.281845
2008/12/4,127.28804,28.910488,75.5,25.149563,69.394188,107.023384,22.087938,35.41,15.288691,17.127161,28.114054,14.795506,20.750505
2008/12/5,126.582146,29.362751,74.519997,26.171467,71.533806,107.013702,21.558062,34.25,15.850039,17.656551,29.838419,15.549166,20.878021
2008/12/8,128.749512,30.684774,76.199997,27.202415,74.031311,106.974991,22.598188,36.119999,16.475908,19.197994,30.620848,16.66643,22.216993
2008/12/9,128.530777,30.476038,76.330002,27.139105,72.81102,107.042755,22.235125,34.450001,15.96618,18.863234,30.248627,16.58049,22.103645
2008/12/10,129.584656,31.137043,79.75,27.048666,73.307274,107.062157,23.049562,35.810001,16.127487,20.054348,31.570387,16.421824,22.946699
2008/12/11,132.835678,31.032673,80.650002,26.307123,71.541946,107.042755,23.137875,38.639999,15.933916,19.83637,30.962681,16.104492,22.904188
2008/12/12,133.203568,31.728477,80.809998,26.840679,72.396149,107.071831,23.549999,38.099998,16.240406,19.9765,30.939901,16.355709,23.003374
2008/12/15,136.514236,31.554523,82.599998,26.370424,71.387337,107.062157,23.49,36.84,15.89843,19.828581,30.780361,16.236713,23.123812
2008/12/16,140.709778,33.154861,84.459999,27.636494,74.747223,107.023384,24.57,36.439999,16.81465,21.759279,32.808594,17.208532,24.831175
2008/12/17,143.344437,33.085281,85.43,27.301886,74.023216,106.974991,24.52,34.810001,16.995317,21.144262,32.664261,16.950705,24.724907
2008/12/18,141.813354,31.937223,83.870003,26.82259,72.640198,106.974991,24.65,32.73,17.075975,20.4981,32.337624,16.448269,24.002293
2008/12/19,138.323685,31.798063,82.629997,27.042662,72.327721,107.023384,23.719999,33.060001,17.136309,20.3424,31.764553,16.593708,23.499395
2008/12/22,138.68161,31.728477,83.459999,26.453989,71.400986,107.023384,24.33,30.629999,16.958847,19.526609,31.304205,16.461489,23.207342
2008/12/23,138.880447,31.184757,82.629997,26.318144,70.662857,107.052475,24.620001,30,16.881409,19.463186,31.685177,16.311121,23.214472
2008/12/24,138.979889,31.57062,83.459999,26.390598,71.072922,107.042755,24.85,29.02,16.826559,19.399765,31.470879,16.547123,23.328438
2008/12/26,140.023804,32.166958,85.599998,26.381538,71.482994,107.023384,25.65,29.1,17.010473,19.542469,31.947111,16.708956,23.399672
2008/12/29,139.168777,32.412514,86.349998,26.164179,71.277962,107.081581,25.09,30.92,16.626509,19.181425,32.264591,16.587582,23.385426
2008/12/30,140.162949,33.324554,85.900002,26.707571,72.967407,107.071869,25.450001,30.200001,17.036283,19.873293,33.502796,17.086555,24.332809
2008/12/31,139.079315,33.605179,86.519997,26.933983,74.00898,107.052467,26.18,33.099998,17.300858,20.255009,33.875843,17.767591,24.468149
2009/1/2,138.008865,33.780575,86.230003,28.102268,76.239792,106.887634,26.139999,35.630001,17.50737,21.320644,34.60606,17.902447,24.881294
2009/1/5,135.181,32.93869,84.480003,28.093212,76.149536,106.965187,26.32,37.299999,17.74613,22.06023,34.28064,17.760851,24.247324
2009/1/6,134.623383,32.622974,85.129997,28.373966,76.658043,107.013741,27.15,37.25,17.575121,22.982718,34.526684,18.138451,24.453897
2009/1/7,135.728638,32.30727,82.75,27.567942,74.361664,107.033104,26.17,33.27,17.307316,21.400173,32.915443,17.612509,24.11911
2009/1/8,136.72435,32.763294,84.459999,27.857746,74.6651,106.916725,26.25,33.200001,17.407337,21.598988,32.851948,17.666447,24.3613
2009/1/9,133.786957,32.202045,83.919998,27.232843,73.065826,106.994293,26.450001,32.369999,17.016926,21.376314,32.463028,16.904501,23.271452
2009/1/12,133.259247,31.816172,80.760002,26.734739,71.310745,107.052467,24.67,30.65,16.736214,20.469725,31.343882,16.553867,22.744337
2009/1/13,131.417114,31.219833,80.879997,26.743799,71.441986,107.052467,24.67,31.84,17.062098,20.485632,31.375629,16.324606,22.316946
2009/1/14,131.128311,30.307798,79.790001,25.928713,69.194801,107.071869,24.610001,31.23,16.713623,19.292761,29.923136,15.879574,21.148745
2009/1/15,131.14827,30.693659,80.389999,26.354368,69.219444,107.003998,24.959999,30.18,17.029829,19.849432,30.954962,15.899806,21.091757
2009/1/16,132.442688,30.904129,82.709999,26.644178,69.760704,107.013741,25.290001,29.860001,17.191164,20.032341,31.288319,16.115572,21.369551
2009/1/20,128.370163,29.571152,84.519997,25.321932,66.0783,107.013741,24.91,28.66,16.374838,18.577034,29.050041,14.915334,19.5389
2009/1/21,129.754211,30.869055,84.150002,26.399652,68.932365,106.974892,25.76,31.030001,17.065319,19.841484,30.764471,15.805401,20.514782
2009/1/22,129.634705,30.097324,84.580002,26.04645,67.866188,107.003998,25.16,30.02,16.771709,19.19733,29.740574,15.238997,19.937805
2009/1/23,129.395721,30.02717,88.529999,26.173241,68.161438,107.04277,25.33,32.330002,16.694265,19.57905,29.796137,15.104136,19.7526
2009/1/26,131.307526,29.992096,88.949997,26.363424,68.628914,107.003998,25.49,32.139999,16.736214,19.475668,29.740574,15.137854,20.322453
2009/1/27,131.476868,30.939207,88.379997,26.553614,69.32605,107.023399,25.200001,29.5,16.81365,19.769911,30.542227,15.454773,20.586012
2009/1/28,130.978973,31.500463,87.419998,27.486423,71.671593,107.023399,25.65,29.75,17.210518,20.915071,31.57406,15.987463,21.46929
